"-33.753,56.386,0.000","-35.303,56.386,0.000","-35.303,56.386,0.000","-35.303,55.937,0.000","-35.303,55.937,0.000","-35.678,55.937,0.000","-35.678,55.937,0.000","-35.678,52.582,0.000","-35.678,52.582,0.000","-31.662,52.582,0.000","-31.662,52.582,0.000","-31.662,54.349,0.000","-31.662,54.349,0.000","-31.662,56.386,0.000","-31.662,56.386,0.000","-33.347,56.386,0.000","-33.347,56.386,0.000","-33.347,55.937,0.000","-33.347,55.937,0.000","-33.753,55.937,0.000","-33.753,55.937,0.000","-33.753,56.386,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-52.147,12.922,0.000","-52.147,12.113,0.000","-52.147,12.113,0.000","-51.183,12.113,0.000","-51.183,12.113,0.000","-51.183,12.185,0.000","-51.183,12.185,0.000","-47.168,12.185,0.000","-47.168,12.185,0.000","-47.168,12.195,0.000","-47.168,12.195,0.000","-47.168,18.442,0.000","-47.168,18.442,0.000","-51.697,18.442,0.000","-51.697,18.442,0.000","-51.697,18.407,0.000","-51.697,18.407,0.000","-52.147,18.407,0.000","-52.147,18.407,0.000","-52.147,15.768,0.000","-52.147,15.768,0.000","-51.342,15.768,0.000","-51.342,15.768,0.000","-51.342,12.922,0.000","-51.342,12.922,0.000","-52.147,12.922,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-44.022,10.225,0.000","-46.797,10.225,0.000","-46.797,10.225,0.000","-46.797,9.837,0.000","-46.797,9.837,0.000","-47.388,9.837,0.000","-47.388,9.837,0.000","-47.388,7.502,0.000","-47.388,7.502,0.000","-47.158,7.502,0.000","-47.158,7.502,0.000","-47.158,7.248,0.000","-47.158,7.248,0.000","-44.247,7.248,0.000","-44.247,7.248,0.000","-44.247,7.722,0.000","-44.247,7.722,0.000","-44.022,7.722,0.000","-44.022,7.722,0.000","-44.022,10.149,0.000","-44.022,10.149,0.000","-44.022,10.225,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-40.863,10.225,0.000","-41.978,10.225,0.000","-41.978,10.225,0.000","-41.978,10.149,0.000","-41.978,10.149,0.000","-41.978,7.737,0.000","-41.978,7.737,0.000","-38.317,7.737,0.000","-38.317,7.737,0.000","-38.317,9.837,0.000","-38.317,9.837,0.000","-38.758,9.837,0.000","-38.758,9.837,0.000","-38.758,10.225,0.000","-38.758,10.225,0.000","-40.457,10.225,0.000","-40.457,10.225,0.000","-40.457,9.837,0.000","-40.457,9.837,0.000","-40.863,9.837,0.000","-40.863,9.837,0.000","-40.863,10.225,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-41.978,10.287,0.000","-44.022,10.287,0.000","-44.022,10.287,0.000","-44.022,7.722,0.000","-44.022,7.722,0.000","-44.247,7.722,0.000","-44.247,7.722,0.000","-44.247,7.248,0.000","-44.247,7.248,0.000","-44.022,7.248,0.000","-44.022,7.248,0.000","-44.022,5.786,0.000","-44.022,5.786,0.000","-41.978,5.786,0.000","-41.978,5.786,0.000","-41.978,5.858,0.000","-41.978,5.858,0.000","-41.978,7.737,0.000","-41.978,7.737,0.000","-41.978,10.287,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-43.048,10.179,4.570","-43.110,10.179,4.570","-43.110,10.179,4.570","-43.110,11.003,4.570","-43.110,11.003,4.570","-43.110,11.156,4.570","-43.110,11.156,4.570","-43.048,11.156,4.570","-43.048,11.156,4.570","-43.048,13.642,4.570","-43.048,13.642,4.570","-46.797,13.642,4.570","-46.797,13.642,4.570","-46.797,13.565,4.570","-46.797,13.565,4.570","-47.247,13.565,4.570","-47.247,13.565,4.570","-47.247,10.267,4.570","-47.247,10.267,4.570","-46.797,10.267,4.570","-46.797,10.267,4.570","-46.797,9.793,4.570","-46.797,9.793,4.570","-43.048,9.793,4.570","-43.048,9.793,4.570","-43.048,10.179,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-9.188,18.142,4.570","-7.758,18.142,4.570","-7.758,18.142,4.570","-7.483,18.142,4.570","-7.483,18.142,4.570","-7.483,18.847,4.570","-7.483,18.847,4.570","-7.077,18.847,4.570","-7.077,18.847,4.570","-7.077,18.142,4.570","-7.077,18.142,4.570","-5.262,18.142,4.570","-5.262,18.142,4.570","-5.262,20.116,4.570","-5.262,20.116,4.570","-6.954,20.116,4.570","-6.954,20.116,4.570","-7.166,20.116,4.570","-7.166,20.116,4.570","-9.188,20.116,4.570","-9.188,20.116,4.570","-9.188,18.142,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-6.610,9.793,0.000","-5.499,9.793,0.000","-5.499,9.793,0.000","-5.499,10.186,0.000","-5.499,10.186,0.000","-4.968,10.186,0.000","-4.968,10.186,0.000","-4.968,14.068,0.000","-4.968,14.068,0.000","-6.518,14.068,0.000","-6.518,14.068,0.000","-7.518,14.068,0.000","-7.518,14.068,0.000","-7.518,12.718,0.000","-7.518,12.718,0.000","-7.518,10.243,0.000","-7.518,10.243,0.000","-6.610,10.243,0.000","-6.610,10.243,0.000","-6.610,9.793,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-6.118,41.316,4.570","-6.042,41.316,4.570","-6.042,41.316,4.570","-6.042,44.982,4.570","-6.042,44.982,4.570","-6.118,44.982,4.570","-6.118,44.982,4.570","-7.077,44.982,4.570","-7.077,44.982,4.570","-7.077,44.611,4.570","-7.077,44.611,4.570","-7.483,44.611,4.570","-7.483,44.611,4.570","-7.483,44.722,4.570","-7.483,44.722,4.570","-7.753,44.722,4.570","-7.753,44.722,4.570","-7.753,44.757,4.570","-7.753,44.757,4.570","-8.192,44.757,4.570","-8.192,44.757,4.570","-8.192,41.316,4.570","-8.192,41.316,4.570","-6.118,41.316,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-10.943,41.316,4.570","-8.192,41.316,4.570","-8.192,41.316,4.570","-8.192,44.757,4.570","-8.192,44.757,4.570","-8.192,44.982,4.570","-8.192,44.982,4.570","-10.442,44.982,4.570","-10.442,44.982,4.570","-10.442,43.835,4.570","-10.442,43.835,4.570","-10.957,43.319,4.570","-10.957,43.319,4.570","-11.858,43.319,4.570","-11.858,43.319,4.570","-11.858,41.316,4.570","-11.858,41.316,4.570","-10.943,41.316,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-12.850,42.218,0.000","-12.850,44.052,0.000","-12.850,44.052,0.000","-14.577,44.052,0.000","-14.577,44.052,0.000","-15.173,44.052,0.000","-15.173,44.052,0.000","-18.058,44.052,0.000","-18.058,44.052,0.000","-18.058,42.218,0.000","-18.058,42.218,0.000","-18.055,42.218,0.000","-18.055,42.218,0.000","-15.258,42.218,0.000","-15.258,42.218,0.000","-12.850,42.218,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-27.088,34.909,4.570","-27.088,35.289,4.570","-27.088,35.289,4.570","-27.088,37.282,4.570","-27.088,37.282,4.570","-29.652,37.282,4.570","-29.652,37.282,4.570","-29.848,37.282,4.570","-29.848,37.282,4.570","-31.548,37.282,4.570","-31.548,37.282,4.570","-31.548,34.772,4.570","-31.548,34.772,4.570","-31.413,34.772,4.570","-31.413,34.772,4.570","-27.328,34.772,4.570","-27.328,34.772,4.570","-27.328,34.909,4.570","-27.328,34.909,4.570","-27.088,34.909,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-35.488,40.722,0.000","-32.318,40.722,0.000","-32.318,40.722,0.000","-32.318,44.704,0.000","-32.318,44.704,0.000","-32.318,44.768,0.000","-32.318,44.768,0.000","-33.347,44.768,0.000","-33.347,44.768,0.000","-33.347,44.577,0.000","-33.347,44.577,0.000","-33.753,44.577,0.000","-33.753,44.577,0.000","-33.753,44.733,0.000","-33.753,44.733,0.000","-35.188,44.733,0.000","-35.188,44.733,0.000","-35.188,44.768,0.000","-35.188,44.768,0.000","-35.488,44.768,0.000","-35.488,44.768,0.000","-35.488,40.722,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-5.980,46.816,4.570","-4.208,46.816,4.570","-4.208,46.816,4.570","-4.208,49.921,4.570","-4.208,49.921,4.570","-5.163,49.921,4.570","-5.163,49.921,4.570","-5.163,50.336,4.570","-5.163,50.336,4.570","-6.958,50.336,4.570","-6.958,50.336,4.570","-6.958,49.921,4.570","-6.958,49.921,4.570","-7.618,49.921,4.570","-7.618,49.921,4.570","-7.618,46.816,4.570","-7.618,46.816,4.570","-5.980,46.816,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-5.657,50.336,0.000","-6.711,50.336,0.000","-6.711,50.336,0.000","-6.711,49.870,0.000","-6.711,49.870,0.000","-7.448,49.870,0.000","-7.448,49.870,0.000","-7.448,47.212,0.000","-7.448,47.212,0.000","-4.362,47.212,0.000","-4.362,47.212,0.000","-4.362,49.976,0.000","-4.362,49.976,0.000","-4.699,49.976,0.000","-4.699,49.976,0.000","-4.699,49.870,0.000","-4.699,49.870,0.000","-4.852,49.870,0.000","-4.852,49.870,0.000","-5.657,49.870,0.000","-5.657,49.870,0.000","-5.657,50.336,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-24.308,38.950,0.000","-26.080,38.950,0.000","-26.080,38.950,0.000","-26.080,37.001,0.000","-26.080,37.001,0.000","-26.080,36.848,0.000","-26.080,36.848,0.000","-26.142,36.848,0.000","-26.142,36.848,0.000","-26.142,35.418,0.000","-26.142,35.418,0.000","-24.308,35.418,0.000","-24.308,35.418,0.000","-24.308,38.012,0.000","-24.308,38.012,0.000","-24.308,38.950,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-26.080,24.502,0.000","-24.308,24.440,0.000","-24.308,24.440,0.000","-24.308,25.447,0.000","-24.308,25.447,0.000","-24.308,25.682,0.000","-24.308,25.682,0.000","-24.308,27.972,0.000","-24.308,27.972,0.000","-26.142,27.972,0.000","-26.142,27.972,0.000","-26.142,26.542,0.000","-26.142,26.542,0.000","-26.080,26.542,0.000","-26.080,26.542,0.000","-26.080,26.389,0.000","-26.080,26.389,0.000","-26.080,24.502,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-3.732,27.582,0.000","-3.732,26.002,0.000","-3.732,26.002,0.000","-3.732,24.478,0.000","-3.732,24.478,0.000","-1.898,24.478,0.000","-1.898,24.478,0.000","-1.898,25.328,0.000","-1.898,25.328,0.000","-1.898,27.582,0.000","-1.898,27.582,0.000","-3.732,27.582,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-15.398,18.407,0.000","-15.398,14.552,0.000","-15.398,14.552,0.000","-9.428,14.552,0.000","-9.428,14.552,0.000","-9.352,14.552,0.000","-9.352,14.552,0.000","-9.352,19.548,0.000","-9.352,19.548,0.000","-13.027,19.548,0.000","-13.027,19.548,0.000","-15.398,19.548,0.000","-15.398,19.548,0.000","-15.398,18.813,0.000","-15.398,18.813,0.000","-14.677,18.813,0.000","-14.677,18.813,0.000","-14.677,18.407,0.000","-14.677,18.407,0.000","-15.398,18.407,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-47.247,15.254,4.570","-47.247,14.200,4.570","-47.247,14.200,4.570","-46.797,14.200,4.570","-46.797,14.200,4.570","-46.797,13.642,4.570","-46.797,13.642,4.570","-43.048,13.642,4.570","-43.048,13.642,4.570","-43.048,17.952,4.570","-43.048,17.952,4.570","-46.797,17.952,4.570","-46.797,17.952,4.570","-46.797,15.254,4.570","-46.797,15.254,4.570","-47.247,15.254,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-40.110,9.793,4.570","-39.056,9.793,4.570","-39.056,9.793,4.570","-39.056,10.277,4.570","-39.056,10.277,4.570","-38.282,10.277,4.570","-38.282,10.277,4.570","-38.282,13.642,4.570","-38.282,13.642,4.570","-41.028,13.642,4.570","-41.028,13.642,4.570","-41.028,13.408,4.570","-41.028,13.408,4.570","-41.028,11.156,4.570","-41.028,11.156,4.570","-41.028,10.277,4.570","-41.028,10.277,4.570","-40.110,10.277,4.570","-40.110,10.277,4.570","-40.110,9.793,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0.246,21.265,4.570","0.246,22.321,4.570","0.246,22.321,4.570","-0.203,22.321,4.570","-0.203,22.321,4.570","-0.203,23.322,4.570","-0.203,23.322,4.570","-1.748,23.322,4.570","-1.748,23.322,4.570","-3.428,23.322,4.570","-3.428,23.322,4.570","-3.428,21.339,4.570","-3.428,21.339,4.570","-3.428,20.566,4.570","-3.428,20.566,4.570","-0.203,20.566,4.570","-0.203,20.566,4.570","-0.203,21.265,4.570","-0.203,21.265,4.570","0.246,21.265,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-15.346,25.592,4.570","-15.346,24.808,4.570","-15.346,24.808,4.570","-13.101,24.808,4.570","-13.101,24.808,4.570","-12.948,24.808,4.570","-12.948,24.808,4.570","-12.948,24.746,4.570","-12.948,24.746,4.570","-12.392,24.746,4.570","-12.392,24.746,4.570","-12.392,28.246,4.570","-12.392,28.246,4.570","-13.900,28.246,4.570","-13.900,28.246,4.570","-15.048,28.246,4.570","-15.048,28.246,4.570","-15.048,27.584,4.570","-15.048,27.584,4.570","-15.230,27.584,4.570","-15.230,27.584,4.570","-15.408,27.584,4.570","-15.408,27.584,4.570","-15.408,25.745,4.570","-15.408,25.745,4.570","-15.346,25.745,4.570","-15.346,25.745,4.570","-15.346,25.592,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-6.612,9.793,4.570","-5.558,9.793,4.570","-5.558,9.793,4.570","-5.558,10.277,4.570","-5.558,10.277,4.570","-4.838,10.277,4.570","-4.838,10.277,4.570","-4.838,12.718,4.570","-4.838,12.718,4.570","-8.358,12.718,4.570","-8.358,12.718,4.570","-8.358,9.793,4.570","-8.358,9.793,4.570","-7.483,9.793,4.570","-7.483,9.793,4.570","-7.483,10.277,4.570","-7.483,10.277,4.570","-6.612,10.277,4.570","-6.612,10.277,4.570","-6.612,9.793,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-26.327,50.336,4.570","-26.327,56.253,4.570","-26.327,56.253,4.570","-35.264,56.253,4.570","-35.264,56.253,4.570","-35.264,50.336,4.570","-35.264,50.336,4.570","-33.347,50.336,4.570","-33.347,50.336,4.570","-31.478,50.336,4.570","-31.478,50.336,4.570","-28.068,50.336,4.570","-28.068,50.336,4.570","-26.643,50.336,4.570","-26.643,50.336,4.570","-26.327,50.336,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-38.658,16.752,0.000","-38.658,14.828,0.000","-38.658,14.828,0.000","-36.841,14.828,0.000","-36.841,14.828,0.000","-36.629,14.828,0.000","-36.629,14.828,0.000","-34.812,14.828,0.000","-34.812,14.828,0.000","-34.812,15.588,0.000","-34.812,15.588,0.000","-34.812,18.622,0.000","-34.812,18.622,0.000","-35.522,18.622,0.000","-35.522,18.622,0.000","-38.658,18.622,0.000","-38.658,18.622,0.000","-38.658,16.752,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-29.148,40.722,0.000","-26.452,40.722,0.000","-26.452,40.722,0.000","-26.452,40.947,0.000","-26.452,40.947,0.000","-25.978,40.947,0.000","-25.978,40.947,0.000","-25.978,44.577,0.000","-25.978,44.577,0.000","-26.643,44.577,0.000","-26.643,44.577,0.000","-26.643,44.733,0.000","-26.643,44.733,0.000","-27.382,44.733,0.000","-27.382,44.733,0.000","-27.382,44.768,0.000","-27.382,44.768,0.000","-29.148,44.768,0.000","-29.148,44.768,0.000","-29.148,40.722,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32.352,22.668,0.000","-35.522,22.668,0.000","-35.522,22.668,0.000","-35.522,18.622,0.000","-35.522,18.622,0.000","-34.812,18.622,0.000","-34.812,18.622,0.000","-33.753,18.622,0.000","-33.753,18.622,0.000","-33.753,18.813,0.000","-33.753,18.813,0.000","-33.347,18.813,0.000","-33.347,18.813,0.000","-33.347,18.622,0.000","-33.347,18.622,0.000","-32.352,18.622,0.000","-32.352,18.622,0.000","-32.352,22.668,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-40.475,36.942,0.000","-40.475,39.665,0.000","-40.475,39.665,0.000","-42.193,39.665,0.000","-42.193,39.665,0.000","-42.193,40.607,0.000","-42.193,40.607,0.000","-43.248,40.607,0.000","-43.248,40.607,0.000","-43.248,38.368,0.000","-43.248,38.368,0.000","-43.248,37.176,0.000","-43.248,37.176,0.000","-42.027,37.176,0.000","-42.027,37.176,0.000","-42.027,36.942,0.000","-42.027,36.942,0.000","-40.475,36.942,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-0.203,25.328,0.000","-0.203,26.733,0.000","-0.203,26.733,0.000","0.246,26.733,0.000","0.246,26.733,0.000","0.246,27.787,0.000","0.246,27.787,0.000","-0.203,27.787,0.000","-0.203,27.787,0.000","-0.203,28.322,0.000","-0.203,28.322,0.000","-1.898,28.322,0.000","-1.898,28.322,0.000","-1.898,27.582,0.000","-1.898,27.582,0.000","-1.898,25.328,0.000","-1.898,25.328,0.000","-0.203,25.328,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-15.258,37.192,0.000","-15.258,35.178,0.000","-15.258,35.178,0.000","-15.083,35.178,0.000","-15.083,35.178,0.000","-15.083,35.213,0.000","-15.083,35.213,0.000","-12.622,35.213,0.000","-12.622,35.213,0.000","-12.622,37.638,0.000","-12.622,37.638,0.000","-12.698,37.638,0.000","-12.698,37.638,0.000","-15.258,37.638,0.000","-15.258,37.638,0.000","-15.258,37.192,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-31.662,49.860,0.000","-29.828,49.860,0.000","-29.828,49.860,0.000","-29.828,52.752,0.000","-29.828,52.752,0.000","-29.828,54.349,0.000","-29.828,54.349,0.000","-31.662,54.349,0.000","-31.662,54.349,0.000","-31.662,52.582,0.000","-31.662,52.582,0.000","-31.662,49.860,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-35.215,48.012,0.000","-35.215,44.983,0.000","-35.215,44.983,0.000","-33.753,44.983,0.000","-33.753,44.983,0.000","-33.347,44.983,0.000","-33.347,44.983,0.000","-33.347,44.768,0.000","-33.347,44.768,0.000","-32.318,44.768,0.000","-32.318,44.768,0.000","-32.287,44.768,0.000","-32.287,44.768,0.000","-32.287,44.926,0.000","-32.287,44.926,0.000","-32.287,48.088,0.000","-32.287,48.088,0.000","-35.215,48.088,0.000","-35.215,48.088,0.000","-35.215,48.012,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-23.537,48.088,0.000","-30.987,48.088,0.000","-30.987,48.088,0.000","-30.987,44.926,0.000","-30.987,44.926,0.000","-30.987,44.768,0.000","-30.987,44.768,0.000","-29.148,44.768,0.000","-29.148,44.768,0.000","-27.382,44.768,0.000","-27.382,44.768,0.000","-27.382,44.984,0.000","-27.382,44.984,0.000","-27.347,44.984,0.000","-27.347,44.984,0.000","-27.347,46.117,0.000","-27.347,46.117,0.000","-23.537,46.817,0.000","-23.537,46.817,0.000","-23.537,48.088,0.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
